diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0007149	EFO_0007149	ENSG00000007314	P35499	4	Completed	DB00297	SCN4A
EFO_0007149	EFO_0007149	ENSG00000007314	P35499	4	Recruiting	DB00281	SCN4A
EFO_0000729	EFO_0000729	ENSG00000010671	Q06187	2	Completed	DB14924	BTK
EFO_0003767	EFO_0003767	ENSG00000011677	P34903	4	Completed	DB00818	GABRA3
EFO_0003767	EFO_0003767	ENSG00000011677	P34903	4	Completed	DB00683	GABRA3
EFO_0000729	EFO_0000729	ENSG00000011677	P34903	4	Withdrawn	DB00683	GABRA3
EFO_0000384	EFO_0000384	ENSG00000011677	P34903	4	Withdrawn	DB00683	GABRA3
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01250	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_1001294	EFO_1001294	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Unknown status	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	2	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Not yet recruiting	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_1001293	EFO_1001293	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	CHEMBL1200760	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	2	Completed	DB00244	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	2	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	4	Terminated	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01250	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Not yet recruiting	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00795	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Unknown status	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0005628	EFO_0005628	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01250	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1201013	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1201013	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	4	Recruiting	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Recruiting	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	2	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Unknown status	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Terminated	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01250	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1201013	ALOX5
EFO_0000384	EFO_0000384	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1200760	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01250	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1201013	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		CHEMBL1201013	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4		DB01014	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	4	Unknown status	DB00244	ALOX5
EFO_0000729	EFO_0000729	ENSG00000012779	P09917	3	Completed	DB00244	ALOX5
EFO_0003767	EFO_0003767	ENSG00000022355	P14867	4	Completed	DB00818	GABRA1
EFO_0000384	EFO_0000384	ENSG00000022355	P14867	4	Withdrawn	DB00683	GABRA1
EFO_0000729	EFO_0000729	ENSG00000022355	P14867	4	Withdrawn	DB00683	GABRA1
EFO_0003767	EFO_0003767	ENSG00000022355	P14867	4	Completed	DB00683	GABRA1
EFO_0000729	EFO_0000729	ENSG00000027075	P24723	2	Completed	DB12369	PRKCH
EFO_0000384	EFO_0000384	ENSG00000065325	O95838	2	Completed	CHEMBL2104987	GLP2R
EFO_0000384	EFO_0000384	ENSG00000065325	O95838	2	Completed	CHEMBL2104987	GLP2R
EFO_0000729	EFO_0000729	ENSG00000065675	Q04759	2	Completed	DB12369	PRKCQ
EFO_0000729	EFO_0000729	ENSG00000065989	P27815	2	Completed	DB05676	PDE4A
EFO_0000729	EFO_0000729	ENSG00000065989	P27815	3	Completed	DB05298	PDE4A
EFO_0000729	EFO_0000729	ENSG00000065989	P27815	3	Completed	DB05298	PDE4A
EFO_0000729	EFO_0000729	ENSG00000065989	P27815	3	Completed	DB05298	PDE4A
EFO_0000384	EFO_0000384	ENSG00000065989	P27815	2	Completed	DB05298	PDE4A
EFO_0000729	EFO_0000729	ENSG00000067606	Q05513	2	Completed	DB12369	PRKCZ
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	2	Completed	DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_1001293	EFO_1001293	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	3	Terminated	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB01014	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	4	Terminated	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01250	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01250	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Unknown status	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Unknown status	DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1201013	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1201013	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1201013	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Unknown status	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	2	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00945	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1201013	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1201013	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Terminated	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Terminated	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Not yet recruiting	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01250	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	2	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Unknown status	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	2	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB01014	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		CHEMBL1200760	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Recruiting	DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	4	Recruiting	DB00244	PTGS2
EFO_0003767	EFO_0003767	ENSG00000073756	P35354	4	Completed	DB01050	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00795	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	4	Terminated	DB00482	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB00244	PTGS2
EFO_0000384	EFO_0000384	ENSG00000073756	P35354	3	Terminated	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	3	Completed	DB00244	PTGS2
EFO_0000729	EFO_0000729	ENSG00000073756	P35354	4		DB01014	PTGS2
EFO_0005628	EFO_0005628	ENSG00000073756	P35354	3	Terminated	DB00244	PTGS2
